Temperatur in °C
Time	Seek Raw Averrage	Seek Raw Device Temperature	
00:12:31.352	6578	4098	
00:12:31.497	6579	4099	
00:12:31.507	6579	4099	
00:12:31.652	6580	4099	
00:12:31.662	6580	4099	
00:12:31.807	6579	4098	
00:12:31.817	6579	4098	
00:12:31.963	6578	4099	
00:12:31.973	6578	4099	
00:12:32.118	6578	4099	
00:12:32.128	6578	4099	
00:12:32.273	6578	4099	
00:12:32.284	6578	4099	
00:12:32.428	6578	4099	
00:12:32.438	6578	4099	
00:12:32.584	6578	4098	
00:12:32.594	6578	4098	
00:12:32.741	6578	4099	
00:12:32.751	6578	4099	
00:12:32.895	6574	4098	
00:12:32.905	6574	4098	
00:12:33.050	6576	4098	
00:12:33.061	6576	4098	
00:12:33.205	6575	4098	
00:12:33.215	6575	4098	
00:12:33.360	6576	4098	
00:12:33.370	6576	4098	
00:12:33.516	6576	4098	
00:12:33.526	6576	4098	
00:12:33.671	6576	4098	
00:12:33.681	6576	4098	
00:12:33.827	6576	4098	
00:12:33.836	6576	4098	
00:12:33.982	6576	4099	
00:12:33.992	6576	4099	
00:12:34.510	6585	4099	
00:12:34.520	6585	4099	
00:12:34.665	6582	4098	
00:12:34.675	6582	4098	
00:12:34.821	6581	4099	
00:12:34.831	6581	4099	
00:12:34.976	6582	4099	
00:12:34.986	6582	4099	
00:12:35.131	6580	4098	
00:12:35.141	6580	4098	
00:12:35.287	6580	4099	
00:12:35.296	6580	4099	
00:12:35.442	6577	4099	
00:12:35.452	6577	4099	
00:12:35.597	6577	4098	
00:12:35.607	6577	4098	
00:12:35.753	6578	4099	
00:12:35.762	6578	4099	
00:12:35.908	6577	4099	
00:12:35.917	6577	4099	
00:12:36.065	6577	4098	
00:12:36.076	6577	4098	
00:12:36.219	6575	4097	
00:12:36.228	6575	4097	
00:12:36.374	6576	4098	
00:12:36.386	6576	4098	
00:12:36.529	6576	4098	
00:12:36.539	6576	4098	
00:12:36.684	6577	4098	
00:12:36.695	6577	4098	
00:12:36.839	6577	4098	
00:12:36.849	6577	4098	
00:12:36.995	6577	4099	
00:12:37.005	6577	4099	
00:12:37.150	6577	4099	
00:12:37.160	6577	4099	
00:12:37.306	6575	4098	
00:12:37.316	6575	4098	
00:12:37.461	6576	4099	
00:12:37.471	6576	4099	
00:12:37.616	6576	4099	
00:12:37.626	6576	4099	
00:12:37.773	6576	4099	
00:12:37.783	6576	4099	
00:12:37.927	6577	4099	
00:12:37.936	6577	4099	
00:12:38.082	6577	4099	
00:12:38.092	6577	4099	
00:12:38.237	6578	4099	
00:12:38.248	6578	4099	
00:12:38.394	6578	4099	
00:12:38.404	6578	4099	
00:12:38.548	6578	4100	
00:12:38.558	6578	4100	
00:12:38.703	6578	4099	
00:12:38.713	6578	4099	
00:12:38.859	6577	4098	
00:12:38.869	6577	4098	
00:12:39.014	6577	4099	
00:12:39.024	6577	4099	
00:12:39.169	6576	4099	
00:12:39.179	6576	4099	
00:12:39.325	6577	4099	
00:12:39.334	6577	4099	
00:12:39.480	6577	4099	
00:12:39.490	6577	4099	
00:12:39.636	6577	4099	
00:12:39.646	6577	4099	
00:12:39.791	6576	4100	
00:12:39.801	6576	4100	
00:12:39.947	6577	4099	
00:12:39.957	6577	4099	
00:12:40.102	6575	4098	
00:12:40.111	6575	4098	
00:12:40.630	6581	4099	
00:12:40.639	6581	4099	
00:12:40.785	6577	4098	
00:12:40.794	6577	4098	
00:12:40.940	6575	4097	
00:12:40.950	6575	4097	
00:12:41.096	6575	4098	
00:12:41.106	6575	4098	
00:12:41.251	6575	4097	
00:12:41.261	6575	4097	
00:12:41.406	6575	4098	
00:12:41.416	6575	4098	
00:12:41.561	6575	4098	
00:12:41.572	6575	4098	
00:12:41.716	6573	4098	
00:12:41.727	6573	4098	
00:12:41.872	6573	4098	
00:12:41.882	6573	4098	
00:12:42.027	6573	4098	
00:12:42.037	6573	4098	
00:12:42.183	6573	4098	
00:12:42.192	6573	4098	
00:12:42.338	6573	4098	
00:12:42.348	6573	4098	
00:12:42.494	6571	4097	
00:12:42.504	6571	4097	
00:12:42.649	6571	4098	
00:12:42.659	6571	4098	
00:12:42.804	6573	4098	
00:12:42.814	6573	4098	
00:12:42.959	6573	4098	
00:12:42.969	6573	4098	
00:12:43.115	6575	4099	
00:12:43.125	6575	4099	
00:12:43.270	6573	4098	
00:12:43.280	6573	4098	
00:12:43.425	6573	4099	
00:12:43.435	6573	4099	
00:12:43.582	6575	4099	
00:12:43.592	6575	4099	
00:12:43.736	6571	4098	
00:12:43.746	6571	4098	
00:12:43.891	6573	4098	
00:12:43.901	6573	4098	
00:12:44.047	6575	4099	
00:12:44.056	6575	4099	
00:12:44.202	6573	4098	
00:12:44.212	6573	4098	
00:12:44.357	6573	4097	
00:12:44.368	6573	4097	
00:12:44.513	6573	4098	
00:12:44.523	6573	4098	
00:12:44.668	6571	4098	
00:12:44.677	6571	4098	
00:12:44.823	6573	4098	
00:12:44.833	6573	4098	
00:12:44.978	6573	4097	
00:12:44.988	6573	4097	
00:12:45.134	6573	4097	
00:12:45.143	6573	4097	
00:12:45.289	6575	4098	
00:12:45.299	6575	4098	
00:12:45.445	6573	4097	
00:12:45.455	6573	4097	
00:12:45.600	6573	4097	
00:12:45.610	6573	4097	
00:12:45.755	6575	4098	
00:12:45.765	6575	4098	
00:12:45.911	6575	4097	
00:12:45.921	6575	4097	
00:12:46.066	6573	4098	
00:12:46.076	6573	4098	
00:12:46.221	6575	4098	
00:12:46.230	6575	4098	
00:12:46.749	6585	4098	
00:12:46.759	6585	4098	
00:12:46.873	6583	4097	
00:12:46.883	6583	4097	
00:12:47.029	6583	4098	
00:12:47.039	6583	4098	
00:12:47.184	6583	4098	
00:12:47.193	6583	4098	
00:12:47.339	6583	4098	
00:12:47.348	6583	4098	
00:12:47.495	6581	4097	
00:12:47.505	6581	4097	
00:12:47.650	6579	4097	
00:12:47.660	6579	4097	
00:12:47.805	6579	4098	
00:12:47.815	6579	4098	
00:12:47.961	6579	4097	
00:12:47.970	6579	4097	
00:12:48.116	6579	4097	
00:12:48.126	6579	4097	
00:12:48.271	6579	4098	
00:12:48.281	6579	4098	
00:12:48.427	6579	4098	
00:12:48.436	6579	4098	
00:12:48.582	6579	4098	
00:12:48.592	6579	4098	
00:12:48.737	6577	4098	
00:12:48.747	6577	4098	
00:12:48.892	6577	4098	
00:12:48.902	6577	4098	
00:12:49.050	6577	4098	
00:12:49.060	6577	4098	
00:12:49.203	6575	4096	
00:12:49.213	6575	4096	
00:12:49.359	6575	4097	
00:12:49.369	6575	4097	
00:12:49.514	6573	4097	
00:12:49.525	6573	4097	
00:12:49.669	6573	4098	
00:12:49.679	6573	4098	
00:12:49.824	6573	4097	
00:12:49.834	6573	4097	
00:12:49.980	6573	4098	
00:12:49.989	6573	4098	
00:12:50.135	6570	4097	
00:12:50.145	6570	4097	
00:12:50.290	6569	4097	
00:12:50.300	6569	4097	
00:12:50.446	6569	4097	
00:12:50.456	6569	4097	
00:12:50.601	6567	4097	
00:12:50.611	6567	4097	
00:12:50.757	6569	4098	
00:12:50.766	6569	4098	
00:12:50.912	6567	4098	
00:12:50.921	6567	4098	
00:12:51.068	6567	4098	
00:12:51.078	6567	4098	
00:12:51.222	6565	4098	
00:12:51.232	6565	4098	
00:12:51.378	6566	4098	
00:12:51.387	6566	4098	
00:12:51.533	6565	4098	
00:12:51.543	6565	4098	
00:12:51.688	6563	4098	
00:12:51.698	6563	4098	
00:12:51.843	6561	4098	
00:12:51.853	6561	4098	
00:12:51.999	6561	4098	
00:12:52.009	6561	4098	
00:12:52.154	6559	4098	
00:12:52.164	6559	4098	
00:12:52.310	6557	4099	
00:12:52.320	6557	4099	
00:12:52.838	6565	4098	
00:12:52.848	6565	4098	
00:12:52.993	6562	4098	
00:12:53.003	6562	4098	
00:12:53.148	6562	4099	
00:12:53.158	6562	4099	
00:12:53.304	6561	4098	
00:12:53.314	6561	4098	
00:12:53.459	6560	4099	
00:12:53.469	6560	4099	
00:12:53.614	6559	4099	
00:12:53.624	6559	4099	
00:12:53.770	6558	4098	
00:12:53.780	6558	4098	
00:12:53.925	6557	4098	
00:12:53.935	6557	4098	
00:12:54.080	6556	4098	
00:12:54.090	6556	4098	
00:12:54.235	6556	4098	
00:12:54.245	6556	4098	
00:12:54.391	6556	4098	
00:12:54.401	6556	4098	
00:12:54.546	6554	4097	
00:12:54.556	6554	4097	
00:12:54.701	6553	4097	
00:12:54.714	6553	4097	
00:12:54.857	6552	4098	
00:12:54.867	6552	4098	
00:12:55.012	6550	4097	
00:12:55.022	6550	4097	
00:12:55.167	6550	4098	
00:12:55.178	6550	4098	
00:12:55.323	6549	4096	
00:12:55.333	6549	4096	
00:12:55.478	6549	4097	
00:12:55.488	6549	4097	
00:12:55.602	6549	4097	
00:12:55.612	6549	4097	
00:12:55.757	6548	4097	
00:12:55.767	6548	4097	
00:12:55.913	6549	4097	
00:12:55.923	6549	4097	
00:12:56.070	6549	4097	
00:12:56.080	6549	4097	
00:12:56.223	6550	4097	
00:12:56.233	6550	4097	
00:12:56.379	6550	4098	
00:12:56.389	6550	4098	
00:12:56.534	6550	4098	
00:12:56.545	6550	4098	
00:12:56.690	6550	4098	
00:12:56.701	6550	4098	
00:12:56.845	6550	4097	
00:12:56.855	6550	4097	
00:12:57.000	6550	4098	
00:12:57.010	6550	4098	
00:12:57.155	6550	4097	
00:12:57.166	6550	4097	
00:12:57.311	6550	4098	
00:12:57.321	6550	4098	
00:12:57.466	6550	4097	
00:12:57.476	6550	4097	
00:12:57.622	6548	4097	
00:12:57.631	6548	4097	
00:12:57.777	6547	4097	
00:12:57.787	6547	4097	
00:12:57.932	6549	4097	
00:12:57.942	6549	4097	
00:12:58.087	6549	4097	
00:12:58.098	6549	4097	
00:12:58.242	6548	4097	
00:12:58.252	6548	4097	
00:12:58.398	6549	4097	
00:12:58.407	6549	4097	
00:12:58.926	6553	4098	
00:12:58.936	6553	4098	
00:12:59.081	6551	4098	
00:12:59.091	6551	4098	
00:12:59.237	6549	4097	
00:12:59.247	6549	4097	
00:12:59.392	6549	4097	
00:12:59.402	6549	4097	
00:12:59.547	6549	4097	
00:12:59.557	6549	4097	
00:12:59.703	6547	4097	
00:12:59.713	6547	4097	
00:12:59.858	6549	4097	
00:12:59.868	6549	4097	
00:13:00.013	6547	4097	
00:13:00.023	6547	4097	
00:13:00.169	6549	4097	
00:13:00.178	6549	4097	
00:13:00.324	6548	4097	
00:13:00.334	6548	4097	
00:13:00.479	6549	4097	
00:13:00.484	6549	4097	
00:13:00.603	6549	4097	
00:13:00.614	6549	4097	
00:13:00.759	6549	4097	
00:13:00.769	6549	4097	
00:13:00.914	6547	4097	
00:13:00.924	6547	4097	
00:13:01.069	6549	4097	
00:13:01.079	6549	4097	
00:13:01.225	6549	4097	
00:13:01.235	6549	4097	
00:13:01.380	6549	4097	
00:13:01.390	6549	4097	
00:13:01.536	6547	4096	
00:13:01.546	6547	4096	
00:13:01.691	6549	4097	
00:13:01.701	6549	4097	
00:13:01.848	6549	4097	
00:13:01.858	6549	4097	
00:13:02.001	6551	4097	
00:13:02.012	6551	4097	
00:13:02.157	6549	4097	
00:13:02.167	6549	4097	
00:13:02.312	6549	4097	
00:13:02.322	6549	4097	
00:13:02.467	6549	4097	
00:13:02.477	6549	4097	
00:13:02.623	6552	4098	
00:13:02.633	6552	4098	
00:13:02.778	6549	4097	
00:13:02.788	6549	4097	
00:13:02.905	6550	4098	
00:13:02.915	6550	4098	
00:13:03.027	6551	4097	
00:13:03.036	6551	4097	
00:13:03.182	6551	4097	
00:13:03.191	6551	4097	
00:13:03.337	6553	4097	
00:13:03.347	6553	4097	
00:13:03.493	6553	4098	
00:13:03.504	6553	4098	
00:13:03.648	6551	4096	
00:13:03.658	6551	4096	
00:13:03.803	6551	4097	
00:13:03.813	6551	4097	
00:13:03.958	6551	4097	
00:13:03.968	6551	4097	
00:13:04.114	6554	4097	
00:13:04.124	6554	4097	
00:13:04.269	6553	4097	
00:13:04.279	6553	4097	
00:13:04.424	6553	4097	
00:13:04.434	6553	4097	
00:13:04.952	6573	4097	
00:13:04.963	6573	4097	
00:13:05.108	6571	4097	
00:13:05.118	6571	4097	
00:13:05.263	6569	4097	
00:13:05.273	6569	4097	
00:13:05.418	6571	4098	
00:13:05.428	6571	4098	
00:13:05.574	6569	4097	
00:13:05.583	6569	4097	
00:13:05.729	6569	4097	
00:13:05.739	6569	4097	
00:13:05.884	6569	4097	
00:13:05.894	6569	4097	
00:13:06.040	6569	4097	
00:13:06.050	6569	4097	
00:13:06.195	6570	4097	
00:13:06.205	6570	4097	
00:13:06.350	6569	4097	
00:13:06.360	6569	4097	
00:13:06.506	6569	4097	
00:13:06.516	6569	4097	
00:13:06.661	6569	4098	
00:13:06.671	6569	4098	
00:13:06.817	6568	4097	
00:13:06.827	6568	4097	
00:13:06.971	6569	4097	
00:13:06.982	6569	4097	
00:13:07.127	6569	4097	
00:13:07.138	6569	4097	
00:13:07.282	6567	4097	
00:13:07.292	6567	4097	
00:13:07.438	6567	4097	
00:13:07.448	6567	4097	
00:13:07.593	6567	4097	
00:13:07.603	6567	4097	
00:13:07.751	6568	4097	
00:13:07.761	6568	4097	
00:13:07.903	6567	4097	
00:13:07.913	6567	4097	
00:13:08.059	6566	4097	
00:13:08.068	6566	4097	
00:13:08.214	6566	4097	
00:13:08.224	6566	4097	
00:13:08.370	6567	4096	
00:13:08.379	6567	4096	
00:13:08.525	6567	4096	
00:13:08.535	6567	4096	
00:13:08.680	6567	4096	
00:13:08.690	6567	4096	
00:13:08.804	6567	4096	
00:13:08.814	6567	4096	
00:13:08.959	6569	4096	
00:13:08.970	6569	4096	
00:13:09.115	6567	4096	
00:13:09.125	6567	4096	
00:13:09.271	6567	4096	
00:13:09.280	6567	4096	
00:13:09.426	6567	4096	
00:13:09.436	6567	4096	
00:13:09.581	6567	4096	
00:13:09.592	6567	4096	
00:13:09.737	6565	4097	
00:13:09.748	6565	4097	
00:13:09.892	6565	4096	
00:13:09.902	6565	4096	
00:13:10.047	6567	4096	
00:13:10.057	6567	4096	
00:13:10.202	6567	4096	
00:13:10.212	6567	4096	
00:13:10.358	6566	4096	
00:13:10.368	6566	4096	
00:13:10.513	6567	4097	
00:13:10.523	6567	4097	
00:13:11.041	6578	4096	
00:13:11.051	6578	4096	
00:13:11.196	6576	4096	
00:13:11.206	6576	4096	
00:13:11.352	6575	4096	
00:13:11.362	6575	4096	
00:13:11.507	6574	4096	
00:13:11.517	6574	4096	
00:13:11.631	6574	4096	
00:13:11.641	6574	4096	
00:13:11.786	6574	4096	
00:13:11.796	6574	4096	
00:13:11.942	6573	4096	
00:13:11.952	6573	4096	
00:13:12.097	6573	4096	
00:13:12.108	6573	4096	
00:13:12.253	6571	4097	
00:13:12.263	6571	4097	
00:13:12.408	6572	4096	
00:13:12.418	6572	4096	
00:13:12.563	6571	4097	
00:13:12.573	6571	4097	
00:13:12.713	6571	4096	
00:13:12.719	6571	4096	
00:13:12.874	6572	4096	
00:13:12.884	6572	4096	
00:13:13.029	6572	4096	
00:13:13.039	6572	4096	
00:13:13.184	6572	4096	
00:13:13.194	6572	4096	
00:13:13.357	6571	4095	
00:13:13.367	6571	4095	
00:13:13.495	6571	4095	
00:13:13.505	6571	4095	
00:13:13.651	6574	4097	
00:13:13.661	6574	4097	
00:13:13.806	6575	4097	
00:13:13.816	6575	4097	
00:13:13.961	6573	4097	
00:13:13.971	6573	4097	
00:13:14.116	6574	4097	
00:13:14.127	6574	4097	
00:13:14.272	6573	4096	
00:13:14.282	6573	4096	
00:13:14.427	6574	4096	
00:13:14.437	6574	4096	
00:13:14.582	6575	4096	
00:13:14.592	6575	4096	
00:13:14.734	6575	4097	
00:13:14.741	6575	4097	
00:13:14.893	6576	4097	
00:13:14.903	6576	4097	
00:13:15.049	6575	4096	
00:13:15.059	6575	4096	
00:13:15.204	6574	4095	
00:13:15.214	6574	4095	
00:13:15.360	6573	4096	
00:13:15.370	6573	4096	
00:13:15.514	6573	4096	
00:13:15.524	6573	4096	
00:13:15.669	6571	4096	
00:13:15.679	6571	4096	
00:13:15.825	6572	4097	
00:13:15.835	6572	4097	
00:13:15.980	6571	4096	
00:13:15.989	6571	4096	
00:13:16.135	6570	4096	
00:13:16.146	6570	4096	
00:13:16.291	6569	4096	
00:13:16.301	6569	4096	
00:13:16.446	6568	4096	
00:13:16.456	6568	4096	
00:13:16.602	6569	4097	
00:13:16.612	6569	4097	
00:13:17.130	6577	4096	
00:13:17.140	6577	4096	
00:13:17.285	6575	4096	
00:13:17.296	6575	4096	
00:13:17.440	6575	4096	
00:13:17.450	6575	4096	
00:13:17.596	6573	4097	
00:13:17.605	6573	4097	
00:13:17.751	6573	4097	
00:13:17.760	6573	4097	
00:13:17.906	6571	4096	
00:13:17.916	6571	4096	
00:13:18.061	6569	4096	
00:13:18.072	6569	4096	
00:13:18.217	6569	4096	
00:13:18.227	6569	4096	
00:13:18.372	6568	4096	
00:13:18.382	6568	4096	
00:13:18.527	6567	4096	
00:13:18.537	6567	4096	
00:13:18.683	6567	4097	
00:13:18.693	6567	4097	
00:13:18.838	6565	4096	
00:13:18.848	6565	4096	
00:13:18.993	6565	4095	
00:13:19.006	6565	4095	
00:13:19.149	6563	4096	
00:13:19.160	6563	4096	
00:13:19.304	6565	4096	
00:13:19.314	6565	4096	
00:13:19.459	6565	4095	
00:13:19.470	6565	4095	
00:13:19.615	6564	4096	
00:13:19.625	6564	4096	
00:13:19.770	6563	4096	
00:13:19.780	6563	4096	
00:13:19.926	6564	4096	
00:13:19.935	6564	4096	
00:13:20.081	6563	4097	
00:13:20.091	6563	4097	
00:13:20.236	6563	4095	
00:13:20.246	6563	4095	
00:13:20.393	6561	4096	
00:13:20.403	6561	4096	
00:13:20.546	6561	4096	
00:13:20.557	6561	4096	
00:13:20.702	6561	4097	
00:13:20.712	6561	4097	
00:13:20.857	6559	4095	
00:13:20.867	6559	4095	
00:13:21.014	6559	4096	
00:13:21.024	6559	4096	
00:13:21.168	6559	4096	
00:13:21.177	6559	4096	
00:13:21.323	6559	4096	
00:13:21.333	6559	4096	
00:13:21.478	6559	4096	
00:13:21.488	6559	4096	
00:13:21.634	6559	4096	
00:13:21.643	6559	4096	
00:13:21.789	6557	4095	
00:13:21.799	6557	4095	
00:13:21.945	6558	4096	
00:13:21.955	6558	4096	
00:13:22.100	6557	4095	
00:13:22.109	6557	4095	
00:13:22.255	6557	4094	
00:13:22.265	6557	4094	
00:13:22.410	6557	4095	
00:13:22.420	6557	4095	
00:13:22.566	6557	4096	
00:13:22.576	6557	4096	
00:13:22.721	6559	4095	
00:13:22.731	6559	4095	
00:13:23.249	6556	4097	
00:13:23.258	6556	4097	
00:13:23.404	6556	4095	
00:13:23.414	6556	4095	
00:13:23.560	6556	4096	
00:13:23.570	6556	4096	
00:13:23.715	6556	4095	
00:13:23.725	6556	4095	
00:13:23.870	6554	4095	
00:13:23.880	6554	4095	
00:13:24.026	6556	4095	
00:13:24.035	6556	4095	
00:13:24.181	6554	4095	
00:13:24.190	6554	4095	
00:13:24.336	6556	4096	
00:13:24.347	6556	4096	
00:13:24.492	6556	4096	
00:13:24.502	6556	4096	
00:13:24.647	6554	4095	
00:13:24.657	6554	4095	
00:13:24.771	6556	4096	
00:13:24.781	6556	4096	
00:13:24.927	6556	4095	
00:13:24.936	6556	4095	
00:13:25.082	6558	4096	
00:13:25.092	6558	4096	
00:13:25.237	6556	4095	
00:13:25.247	6556	4095	
00:13:25.362	6554	4094	
00:13:25.371	6554	4094	
00:13:25.517	6556	4096	
00:13:25.527	6556	4096	
00:13:25.672	6556	4095	
00:13:25.682	6556	4095	
00:13:25.828	6558	4096	
00:13:25.838	6558	4096	
00:13:25.982	6558	4096	
00:13:25.993	6558	4096	
00:13:26.140	6558	4096	
00:13:26.150	6558	4096	
00:13:26.293	6558	4096	
00:13:26.303	6558	4096	
00:13:26.449	6558	4096	
00:13:26.459	6558	4096	
00:13:26.604	6560	4095	
00:13:26.615	6560	4095	
00:13:26.759	6558	4096	
00:13:26.769	6558	4096	
00:13:26.915	6558	4095	
00:13:26.925	6558	4095	
00:13:27.070	6558	4095	
00:13:27.080	6558	4095	
00:13:27.194	6560	4095	
00:13:27.204	6560	4095	
00:13:27.349	6560	4095	
00:13:27.359	6560	4095	
00:13:27.505	6559	4096	
00:13:27.515	6559	4096	
00:13:27.660	6558	4096	
00:13:27.670	6558	4096	
00:13:27.815	6560	4096	
00:13:27.825	6560	4096	
00:13:27.971	6560	4095	
00:13:27.981	6560	4095	
00:13:28.126	6560	4096	
00:13:28.136	6560	4096	
00:13:28.281	6560	4096	
00:13:28.292	6560	4096	
00:13:28.437	6560	4096	
00:13:28.447	6560	4096	
00:13:28.592	6562	4095	
00:13:28.602	6562	4095	
00:13:28.716	6561	4096	
00:13:28.726	6561	4096	
00:13:29.245	6570	4095	
00:13:29.255	6570	4095	
00:13:29.400	6568	4096	
00:13:29.410	6568	4096	
00:13:29.555	6566	4096	
00:13:29.565	6566	4096	
00:13:29.711	6566	4095	
00:13:29.721	6566	4095	
00:13:29.866	6565	4095	
00:13:29.875	6565	4095	
00:13:30.021	6565	4095	
00:13:30.031	6565	4095	
00:13:30.177	6563	4096	
00:13:30.188	6563	4096	
00:13:30.332	6563	4095	
00:13:30.342	6563	4095	
00:13:30.487	6563	4095	
00:13:30.497	6563	4095	
00:13:30.611	6563	4095	
00:13:30.622	6563	4095	
00:13:30.767	6564	4095	
00:13:30.776	6564	4095	
00:13:30.922	6563	4095	
00:13:30.932	6563	4095	
00:13:31.078	6563	4094	
00:13:31.088	6563	4094	
00:13:31.233	6560	4096	
00:13:31.243	6560	4096	
00:13:31.388	6560	4095	
00:13:31.398	6560	4095	
00:13:31.545	6561	4095	
00:13:31.556	6561	4095	
00:13:31.698	6561	4095	
00:13:31.708	6561	4095	
00:13:31.854	6561	4096	
00:13:31.864	6561	4096	
00:13:32.009	6563	4095	
00:13:32.020	6563	4095	
00:13:32.165	6563	4096	
00:13:32.176	6563	4096	
00:13:32.320	6563	4096	
00:13:32.329	6563	4096	
00:13:32.475	6563	4096	
00:13:32.485	6563	4096	
00:13:32.630	6561	4095	
00:13:32.640	6561	4095	
00:13:32.786	6563	4096	
00:13:32.796	6563	4096	
00:13:32.941	6564	4096	
00:13:32.950	6564	4096	
00:13:33.097	6563	4095	
00:13:33.107	6563	4095	
00:13:33.251	6565	4095	
00:13:33.262	6565	4095	
00:13:33.407	6565	4096	
00:13:33.417	6565	4096	
00:13:33.564	6565	4095	
00:13:33.574	6565	4095	
00:13:33.717	6563	4095	
00:13:33.727	6563	4095	
00:13:33.873	6565	4095	
00:13:33.884	6565	4095	
00:13:34.028	6563	4095	
00:13:34.039	6563	4095	
00:13:34.184	6563	4094	
00:13:34.194	6563	4094	
00:13:34.339	6562	4095	
00:13:34.348	6562	4095	
00:13:34.494	6562	4095	
00:13:34.505	6562	4095	
00:13:34.650	6563	4096	
00:13:34.661	6563	4096	
00:13:34.805	6563	4096	
00:13:34.815	6563	4096	
00:13:35.333	6581	4095	
00:13:35.344	6581	4095	
00:13:35.489	6579	4095	
00:13:35.498	6579	4095	
00:13:35.644	6578	4096	
00:13:35.654	6578	4096	
00:13:35.799	6578	4095	
00:13:35.809	6578	4095	
00:13:35.954	6578	4095	
00:13:35.964	6578	4095	
00:13:36.110	6578	4095	
00:13:36.119	6578	4095	
00:13:36.265	6577	4095	
00:13:36.271	6577	4095	
00:13:36.420	6578	4095	
00:13:36.430	6578	4095	
00:13:36.575	6576	4095	
00:13:36.586	6576	4095	
00:13:36.731	6575	4095	
00:13:36.741	6575	4095	
00:13:36.886	6574	4096	
00:13:36.897	6574	4096	
00:13:37.042	6574	4095	
00:13:37.052	6574	4095	
00:13:37.196	6575	4095	
00:13:37.205	6575	4095	
00:13:37.352	6574	4095	
00:13:37.362	6574	4095	
00:13:37.508	6573	4095	
00:13:37.517	6573	4095	
00:13:37.663	6572	4095	
00:13:37.673	6572	4095	
00:13:37.818	6571	4095	
00:13:37.828	6571	4095	
00:13:37.973	6571	4095	
00:13:37.984	6571	4095	
00:13:38.129	6569	4094	
00:13:38.139	6569	4094	
00:13:38.284	6569	4095	
00:13:38.294	6569	4095	
00:13:38.439	6567	4094	
00:13:38.449	6567	4094	
00:13:38.596	6566	4094	
00:13:38.606	6566	4094	
00:13:38.750	6567	4095	
00:13:38.760	6567	4095	
00:13:38.905	6568	4095	
00:13:38.915	6568	4095	
00:13:39.061	6568	4094	
00:13:39.071	6568	4094	
00:13:39.216	6568	4095	
00:13:39.228	6568	4095	
00:13:39.371	6569	4095	
00:13:39.382	6569	4095	
00:13:39.527	6569	4095	
00:13:39.537	6569	4095	
00:13:39.682	6569	4096	
00:13:39.692	6569	4096	
00:13:39.837	6568	4095	
00:13:39.847	6568	4095	
00:13:39.993	6569	4095	
00:13:40.003	6569	4095	
00:13:40.148	6567	4095	
00:13:40.158	6567	4095	
00:13:40.303	6568	4095	
00:13:40.313	6568	4095	
00:13:40.459	6569	4094	
00:13:40.469	6569	4094	
00:13:40.614	6568	4095	
00:13:40.624	6568	4095	
00:13:40.769	6567	4096	
00:13:40.780	6567	4096	
00:13:40.925	6568	4095	
00:13:40.935	6568	4095	
00:13:41.453	6572	4095	
00:13:41.463	6572	4095	
00:13:41.608	6570	4095	
00:13:41.618	6570	4095	
00:13:41.763	6568	4095	
00:13:41.774	6568	4095	
00:13:41.918	6568	4095	
00:13:41.929	6568	4095	
00:13:42.074	6566	4095	
00:13:42.084	6566	4095	
00:13:42.230	6564	4095	
00:13:42.240	6564	4095	
00:13:42.385	6564	4095	
00:13:42.394	6564	4095	
00:13:42.540	6564	4095	
00:13:42.550	6564	4095	
00:13:42.695	6563	4095	
00:13:42.705	6563	4095	
00:13:42.853	6564	4094	
00:13:42.863	6564	4094	
00:13:43.006	6564	4094	
00:13:43.015	6564	4094	
00:13:43.161	6564	4094	
00:13:43.171	6564	4094	
00:13:43.316	6562	4094	
00:13:43.326	6562	4094	
00:13:43.472	6562	4093	
00:13:43.481	6562	4093	
00:13:43.627	6562	4093	
00:13:43.637	6562	4093	
00:13:43.751	6562	4095	
00:13:43.762	6562	4095	
00:13:43.907	6562	4094	
00:13:43.916	6562	4094	
00:13:44.062	6562	4094	
00:13:44.072	6562	4094	
00:13:44.217	6562	4094	
00:13:44.227	6562	4094	
00:13:44.373	6562	4095	
00:13:44.383	6562	4095	
00:13:44.528	6561	4094	
00:13:44.538	6561	4094	
00:13:44.683	6560	4094	
00:13:44.693	6560	4094	
00:13:44.840	6559	4094	
00:13:44.850	6559	4094	
00:13:44.994	6561	4094	
00:13:45.004	6561	4094	
00:13:45.149	6561	4093	
00:13:45.159	6561	4093	
00:13:45.305	6558	4094	
00:13:45.315	6558	4094	
00:13:45.460	6559	4094	
00:13:45.469	6559	4094	
00:13:45.615	6559	4094	
00:13:45.625	6559	4094	
00:13:45.770	6560	4094	
00:13:45.780	6560	4094	
00:13:45.926	6560	4093	
00:13:45.936	6560	4093	
00:13:46.081	6559	4094	
00:13:46.091	6559	4094	
00:13:46.236	6558	4094	
00:13:46.246	6558	4094	
00:13:46.391	6558	4094	
00:13:46.401	6558	4094	
00:13:46.547	6558	4093	
00:13:46.556	6558	4093	
00:13:46.703	6558	4094	
00:13:46.712	6558	4094	
00:13:46.858	6558	4094	
00:13:46.867	6558	4094	
00:13:47.013	6558	4094	
00:13:47.023	6558	4094	
00:13:47.541	6571	4094	
00:13:47.551	6571	4094	
00:13:47.696	6569	4094	
00:13:47.706	6569	4094	
00:13:47.852	6569	4094	
00:13:47.862	6569	4094	
00:13:48.007	6569	4094	
