Temperatur in °C
Time	TE Raw Avr	TE DevTemp Min	TE DevTemp Max	
00:13:11.930	6767	6975	6977	
00:13:12.036	6768	6976	6977	
00:13:12.264	6768	6976	6978	
00:13:12.381	6768	6976	6977	
00:13:12.605	6768	6976	6978	
00:13:12.819	6768	6976	6977	
00:13:12.947	6768	6975	6977	
00:13:13.166	6768	6976	6978	
00:13:13.389	6768	6976	6978	
00:13:13.613	6768	6975	6978	
00:13:13.830	6768	6976	6978	
00:13:13.953	6768	6976	6978	
00:13:14.173	6767	6976	6978	
00:13:14.399	6767	6975	6978	
00:13:14.627	6767	6976	6978	
00:13:14.849	6767	6975	6978	
00:13:15.071	6767	6976	6977	
00:13:15.298	6767	6976	6978	
00:13:15.511	6767	6975	6978	
00:13:15.737	6768	6976	6978	
00:13:15.955	6767	6976	6978	
00:13:16.173	6767	6976	6978	
00:13:16.400	6767	6976	6978	
00:13:16.517	6767	6975	6978	
00:13:16.749	6767	6976	6978	
00:13:16.970	6767	6976	6978	
00:13:17.186	6767	6976	6978	
00:13:17.401	6767	6976	6978	
00:13:17.630	6767	6976	6978	
00:13:17.849	6767	6976	6978	
00:13:18.072	6767	6976	6978	
00:13:18.193	6766	6976	6978	
00:13:18.418	6766	6976	6978	
00:13:18.648	6766	6976	6978	
00:13:18.848	6766	6976	6978	
00:13:19.079	6766	6976	6978	
00:13:19.298	6766	6976	6978	
00:13:19.514	6766	6976	6978	
00:13:19.635	6766	6976	6978	
00:13:19.857	6766	6976	6978	
00:13:20.082	6765	6976	6978	
00:13:20.306	6765	6976	6978	
00:13:20.402	6766	6976	6978	
00:13:20.637	6765	6976	6978	
00:13:20.761	6765	6976	6978	
00:13:20.987	6765	6976	6978	
00:13:21.199	6765	6976	6978	
00:13:21.423	6766	6976	6978	
00:13:21.642	6766	6976	6978	
00:13:21.864	6765	6976	6978	
00:13:22.088	6765	6976	6978	
00:13:22.305	6765	6976	6978	
00:13:22.429	6765	6976	6978	
00:13:22.659	6765	6976	6979	
00:13:22.879	6765	6976	6978	
00:13:23.104	6764	6976	6978	
00:13:23.328	6765	6977	6978	
00:13:23.541	6765	6976	6979	
00:13:23.770	6765	6976	6978	
00:13:23.992	6764	6977	6978	
00:13:24.214	6764	6977	6979	
00:13:24.438	6764	6976	6978	
00:13:24.658	6764	6977	6978	
00:13:24.875	6764	6977	6979	
00:13:25.000	6764	6977	6979	
00:13:25.219	6764	6977	6979	
00:13:25.444	6763	6977	6979	
00:13:25.668	6764	6977	6979	
00:13:25.883	6764	6976	6978	
00:13:26.112	6764	6977	6979	
00:13:26.324	6764	6977	6979	
00:13:26.551	6764	6977	6979	
00:13:26.780	6763	6977	6979	
00:13:26.895	6763	6977	6979	
00:13:27.119	6764	6977	6979	
00:13:27.343	6764	6976	6979	
00:13:27.548	6763	6977	6979	
00:13:27.775	6763	6977	6978	
00:13:27.994	6763	6977	6979	
00:13:28.115	6762	6977	6979	
00:13:28.338	6762	6977	6979	
00:13:28.555	6763	6977	6979	
00:13:28.778	6763	6977	6979	
00:13:28.882	6763	6977	6979	
00:13:29.112	6762	6977	6979	
00:13:29.232	6762	6977	6979	
00:13:29.455	6763	6977	6979	
00:13:29.668	6763	6977	6979	
00:13:29.893	6763	6977	6979	
00:13:30.017	6762	6977	6979	
00:13:30.212	6762	6977	6979	
00:13:30.440	6762	6977	6979	
00:13:30.561	6762	6977	6979	
00:13:30.682	6762	6977	6979	
00:13:30.905	6763	6977	6979	
00:13:31.123	6762	6977	6979	
00:13:31.342	6762	6977	6979	
00:13:31.574	6762	6977	6979	
00:13:31.791	6762	6977	6979	
00:13:32.006	6763	6977	6979	
00:13:32.142	6762	6977	6979	
00:13:32.359	6762	6977	6979	
00:13:32.577	6762	6977	6979	
00:13:32.800	6762	6977	6979	
00:13:33.022	6762	6977	6979	
00:13:33.243	6762	6977	6979	
00:13:33.371	6761	6977	6979	
00:13:33.596	6761	6977	6979	
00:13:33.800	6761	6977	6979	
00:13:34.031	6762	6978	6979	
00:13:34.251	6761	6977	6979	
00:13:34.478	6761	6978	6979	
00:13:34.698	6762	6977	6979	
00:13:34.916	6761	6977	6979	
00:13:35.145	6761	6977	6979	
00:13:35.362	6761	6977	6979	
00:13:35.582	6761	6977	6979	
00:13:35.805	6760	6977	6979	
00:13:35.945	6760	6977	6979	
00:13:36.149	6760	6977	6979	
00:13:36.368	6761	6977	6979	
00:13:36.595	6760	6977	6979	
00:13:36.823	6760	6977	6979	
00:13:37.046	6760	6977	6979	
00:13:37.271	6761	6977	6979	
00:13:37.486	6760	6978	6980	
00:13:37.702	6761	6977	6979	
00:13:37.924	6760	6977	6980	
00:13:38.050	6759	6977	6979	
00:13:38.271	6760	6977	6979	
00:13:38.504	6760	6977	6980	
00:13:38.721	6759	6977	6980	
00:13:38.941	6760	6978	6979	
00:13:39.159	6760	6978	6980	
00:13:39.379	6759	6978	6980	
00:13:39.601	6759	6978	6979	
00:13:39.820	6759	6978	6980	
00:13:39.943	6759	6978	6980	
00:13:40.162	6759	6978	6980	
00:13:40.390	6758	6978	6980	
00:13:40.610	6758	6978	6980	
00:13:40.833	6759	6978	6980	
00:13:41.055	6759	6978	6980	
00:13:41.279	6759	6978	6980	
00:13:41.494	6759	6978	6980	
00:13:41.613	6759	6978	6980	
00:13:41.830	6759	6977	6980	
00:13:42.060	6759	6978	6980	
00:13:42.284	6758	6978	6980	
00:13:42.505	6758	6978	6980	
00:13:42.728	6759	6978	6980	
00:13:42.947	6759	6978	6979	
00:13:43.064	6759	6978	6980	
00:13:43.287	6758	6978	6980	
00:13:43.508	6758	6978	6980	
00:13:43.720	6758	6978	6980	
00:13:43.946	6758	6978	6980	
00:13:44.071	6758	6978	6980	
00:13:44.293	6757	6978	6980	
00:13:44.517	6758	6978	6980	
00:13:44.737	6758	6978	6980	
00:13:44.962	6757	6978	6980	
00:13:45.191	6757	6978	6980	
00:13:45.408	6757	6978	6980	
00:13:45.626	6757	6978	6980	
00:13:45.852	6757	6978	6980	
00:13:46.077	6757	6978	6980	
00:13:46.201	6757	6978	6980	
00:13:46.429	6756	6978	6980	
00:13:46.649	6757	6978	6980	
00:13:46.855	6757	6978	6980	
00:13:47.073	6757	6978	6980	
00:13:47.299	6757	6978	6980	
00:13:47.519	6757	6978	6980	
00:13:47.748	6757	6978	6980	
00:13:47.967	6757	6979	6980	
00:13:48.191	6757	6978	6980	
00:13:48.297	6756	6978	6980	
00:13:48.528	6756	6978	6980	
00:13:48.622	6757	6978	6980	
00:13:48.858	6756	6978	6980	
00:13:48.975	6756	6978	6980	
00:13:49.192	6756	6978	6980	
00:13:49.410	6756	6978	6980	
00:13:49.628	6756	6978	6980	
00:13:49.751	6756	6979	6980	
00:13:49.978	6757	6979	6980	
00:13:50.201	6756	6978	6980	
00:13:50.323	6756	6979	6981	
00:13:50.543	6756	6978	6980	
00:13:50.775	6756	6978	6981	
00:13:50.992	6756	6978	6980	
00:13:51.213	6756	6978	6980	
00:13:51.438	6755	6979	6980	
00:13:51.653	6755	6978	6981	
00:13:51.874	6756	6978	6980	
00:13:52.090	6755	6978	6980	
00:13:52.312	6755	6978	6980	
00:13:52.429	6755	6979	6981	
00:13:52.647	6755	6979	6981	
00:13:52.772	6756	6979	6981	
00:13:52.993	6755	6978	6981	
00:13:53.221	6755	6979	6981	
00:13:53.432	6755	6978	6981	
00:13:53.551	6755	6979	6981	
00:13:53.777	6755	6979	6981	
00:13:53.993	6755	6979	6981	
00:13:54.224	6755	6979	6981	
00:13:54.441	6755	6979	6981	
00:13:54.661	6754	6979	6981	
00:13:54.784	6755	6979	6981	
00:13:55.003	6755	6978	6981	
00:13:55.223	6755	6979	6981	
00:13:55.437	6754	6979	6981	
00:13:55.565	6755	6979	6981	
00:13:55.780	6754	6979	6981	
00:13:56.018	6754	6979	6981	
00:13:56.232	6754	6979	6981	
00:13:56.453	6754	6979	6981	
00:13:56.683	6754	6979	6981	
00:13:56.901	6754	6979	6981	
00:13:57.121	6754	6979	6981	
00:13:57.342	6754	6979	6981	
00:13:57.561	6754	6979	6981	
00:13:57.780	6754	6979	6981	
00:13:57.899	6754	6979	6981	
00:13:58.123	6754	6979	6981	
00:13:58.346	6754	6979	6981	
00:13:58.562	6754	6979	6981	
00:13:58.684	6754	6979	6981	
00:13:58.915	6754	6979	6981	
00:13:59.137	6754	6979	6981	
00:13:59.353	6754	6979	6981	
00:13:59.572	6753	6979	6981	
00:13:59.788	6753	6979	6981	
00:13:59.915	6753	6979	6981	
00:14:00.135	6753	6979	6981	
00:14:00.354	6753	6979	6981	
00:14:00.558	6752	6979	6981	
00:14:00.786	6752	6979	6981	
00:14:00.913	6752	6980	6981	
00:14:01.030	6752	6979	6981	
00:14:01.257	6753	6979	6981	
00:14:01.474	6752	6979	6981	
00:14:01.693	6753	6979	6981	
00:14:01.893	6753	6979	6981	
00:14:02.028	6753	6979	6981	
00:14:02.247	6753	6979	6981	
00:14:02.366	6752	6979	6981	
00:14:02.589	6752	6979	6981	
00:14:02.801	6752	6979	6981	
00:14:03.023	6752	6979	6982	
00:14:03.144	6752	6980	6982	
00:14:03.368	6752	6980	6981	
00:14:03.598	6752	6980	6982	
00:14:03.822	6752	6980	6982	
00:14:04.040	6752	6980	6981	
00:14:04.259	6753	6980	6982	
00:14:04.482	6752	6979	6981	
00:14:04.603	6752	6980	6982	
00:14:04.827	6752	6980	6982	
00:14:05.041	6752	6980	6982	
00:14:05.261	6752	6980	6982	
00:14:05.483	6733	6979	6982	
00:14:05.707	6691	6979	6981	
00:14:05.827	6681	6979	6982	
00:14:06.053	6680	6980	6982	
00:14:06.278	6684	6980	6982	
00:14:06.495	6686	6979	6982	
00:14:06.712	6684	6980	6982	
00:14:06.942	6686	6980	6982	
00:14:07.153	6670	6980	6982	
00:14:07.377	6676	6980	6982	
00:14:07.500	6677	6980	6982	
00:14:07.724	6676	6980	6982	
00:14:07.944	6676	6980	6982	
00:14:08.164	6675	6980	6982	
00:14:08.383	6673	6980	6982	
00:14:08.606	6672	6980	6982	
00:14:08.729	6672	6980	6982	
00:14:08.946	6670	6980	6982	
00:14:09.162	6669	6980	6982	
00:14:09.384	6666	6980	6982	
00:14:09.504	6666	6980	6982	
00:14:09.731	6665	6980	6982	
00:14:09.953	6664	6980	6982	
00:14:10.177	6664	6980	6982	
00:14:10.392	6664	6980	6982	
00:14:10.615	6664	6980	6982	
00:14:10.838	6664	6980	6982	
00:14:10.962	6665	6980	6982	
00:14:11.184	6671	6980	6982	
00:14:11.418	6660	6980	6982	
00:14:11.620	6719	6980	6982	
00:14:11.850	6768	6980	6982	
00:14:12.068	6716	6980	6982	
00:14:12.274	6683	6980	6982	
00:14:12.389	6687	6980	6982	
00:14:12.502	6688	6980	6982	
00:14:12.621	6686	6980	6982	
00:14:12.833	6679	6980	6982	
00:14:12.942	6678	6980	6982	
00:14:13.062	6677	6980	6982	
00:14:13.152	6676	6980	6982	
00:14:13.281	6676	6980	6982	
00:14:13.388	6676	6980	6982	
00:14:13.509	6676	6980	6982	
00:14:13.624	6676	6980	6982	
00:14:13.843	6676	6980	6982	
00:14:13.954	6675	6980	6982	
00:14:14.064	6676	6980	6982	
00:14:14.181	6676	6980	6982	
00:14:14.436	6676	6980	6982	
00:14:14.940	6676	6980	6982	
00:14:14.963	6676	6980	6982	
00:14:15.080	6676	6980	6982	
00:14:15.294	6675	6980	6982	
00:14:15.411	6674	6980	6982	
00:14:15.625	6669	6980	6982	
00:14:15.741	6664	6980	6982	
00:14:15.967	6683	6980	6982	
00:14:16.187	6767	6980	6982	
00:14:16.295	6775	6980	6982	
00:14:16.392	6774	6980	6982	
00:14:16.516	6774	6980	6982	
00:14:16.629	6774	6980	6982	
00:14:16.746	6774	6980	6982	
00:14:16.852	6775	6980	6982	
00:14:16.954	6775	6980	6982	
00:14:17.074	6776	6980	6982	
00:14:17.201	6775	6980	6982	
00:14:17.302	6775	6980	6982	
00:14:17.414	6775	6980	6982	
00:14:17.618	6775	6981	6982	
00:14:17.744	6776	6980	6982	
00:14:17.855	6776	6980	6982	
00:14:17.971	6775	6980	6982	
00:14:18.483	6776	6980	6982	
00:14:18.506	6776	6980	6983	
00:14:18.523	6776	6980	6982	
00:14:18.570	6774	6980	6982	
00:14:18.747	6775	6980	6982	
00:14:18.870	6775	6980	6982	
00:14:19.084	6775	6980	6982	
00:14:19.324	6751	6980	6982	
00:14:19.542	6692	6980	6982	
00:14:19.753	6773	6980	6982	
00:14:19.876	6721	6980	6982	
00:14:20.100	6657	6980	6982	
00:14:20.322	6657	6980	6982	
00:14:20.546	6656	6980	6982	
00:14:20.670	6660	6980	6982	
00:14:20.895	6659	6980	6982	
00:14:21.120	6662	6980	6982	
00:14:21.332	6667	6980	6982	
00:14:21.552	6680	6979	6982	
00:14:21.776	6695	6980	6982	
00:14:21.993	6692	6980	6981	
00:14:22.110	6682	6979	6981	
00:14:22.331	6682	6979	6982	
00:14:22.553	6684	6980	6981	
00:14:22.772	6686	6979	6981	
00:14:22.995	6688	6979	6981	
00:14:23.217	6689	6979	6981	
00:14:23.342	6690	6979	6981	
00:14:23.559	6692	6979	6981	
00:14:23.771	6693	6979	6981	
00:14:23.901	6694	6979	6981	
00:14:24.121	6695	6979	6981	
00:14:24.339	6696	6979	6981	
00:14:24.563	6706	6979	6981	
00:14:24.682	6713	6980	6981	
00:14:24.908	6714	6979	6981	
00:14:25.131	6715	6979	6981	
00:14:25.328	6716	6979	6981	
00:14:25.564	6717	6979	6981	
00:14:25.781	6718	6979	6981	
00:14:25.900	6719	6979	6981	
00:14:26.130	6720	6979	6981	
00:14:26.248	6720	6979	6981	
00:14:26.467	6721	6979	6981	
00:14:26.691	6722	6979	6981	
00:14:26.909	6723	6979	6981	
00:14:27.129	6724	6979	6981	
00:14:27.345	6725	6979	6981	
00:14:27.460	6725	6979	6981	
00:14:27.689	6726	6979	6981	
00:14:27.906	6727	6978	6981	
00:14:28.133	6727	6979	6981	
00:14:28.354	6728	6979	6981	
00:14:28.576	6729	6979	6981	
00:14:28.697	6729	6979	6981	
00:14:28.924	6730	6979	6981	
00:14:29.146	6730	6979	6981	
00:14:29.366	6731	6978	6981	
00:14:29.589	6732	6979	6981	
00:14:29.814	6733	6979	6981	
00:14:30.038	6733	6979	6981	
00:14:30.259	6734	6979	6981	
00:14:30.480	6735	6979	6980	
00:14:30.704	6735	6979	6981	
00:14:30.924	6736	6979	6981	
00:14:31.143	6736	6979	6981	
00:14:31.365	6737	6978	6981	
00:14:31.584	6737	6979	6980	
00:14:31.713	6737	6979	6981	
00:14:31.928	6739	6978	6981	
00:14:32.148	6739	6979	6981	
00:14:32.368	6740	6979	6981	
00:14:32.493	6740	6979	6980	
00:14:32.718	6740	6979	6981	
00:14:32.943	6741	6979	6981	
00:14:33.162	6741	6979	6981	
00:14:33.379	6742	6979	6980	
00:14:33.598	6742	6978	6981	
00:14:33.824	6742	6978	6980	
00:14:34.034	6743	6979	6981	
00:14:34.267	6743	6979	6981	
00:14:34.482	6744	6979	6981	
00:14:34.605	6744	6978	6980	
00:14:34.827	6744	6979	6981	
00:14:35.049	6745	6979	6980	
00:14:35.268	6745	6978	6981	
00:14:35.378	6744	6979	6981	
00:14:35.603	6745	6978	6980	
00:14:35.829	6746	6978	6980	
00:14:36.052	6745	6979	6981	
00:14:36.168	6745	6978	6981	
00:14:36.393	6746	6979	6981	
00:14:36.618	6746	6979	6981	
00:14:36.827	6746	6979	6981	
00:14:36.955	6747	6978	6981	
00:14:37.175	6747	6978	6980	
00:14:37.398	6747	6979	6981	
00:14:37.614	6747	6978	6980	
00:14:37.836	6747	6979	6980	
00:14:38.058	6748	6979	6981	
00:14:38.183	6748	6979	6980	
00:14:38.399	6748	6979	6981	
00:14:38.617	6748	6979	6980	
00:14:38.838	6749	6978	6981	
00:14:39.059	6749	6978	6981	
00:14:39.284	6750	6979	6980	
00:14:39.409	6749	6979	6980	
00:14:39.625	6749	6979	6981	
00:14:39.841	6698	6979	6981	
00:14:40.071	6692	6979	6981	
00:14:40.188	6695	6979	6981	
00:14:40.414	6693	6978	6981	
00:14:40.635	6693	6978	6981	
00:14:40.859	6694	6979	6981	
00:14:41.085	6694	6979	6981	
00:14:41.306	6695	6979	6981	
00:14:41.527	6695	6979	6981	
00:14:41.747	6695	6979	6980	
00:14:41.967	6696	6979	6980	
00:14:42.188	6695	6978	6981	
00:14:42.407	6696	6978	6980	
00:14:42.535	6696	6978	6980	
00:14:42.756	6696	6978	6980	
00:14:42.976	6695	6979	6981	
00:14:43.195	6696	6978	6981	
00:14:43.420	6696	6979	6981	
00:14:43.639	6696	6979	6981	
00:14:43.858	6697	6978	6981	
00:14:44.079	6696	6979	6981	
00:14:44.194	6696	6979	6981	
00:14:44.425	6696	6979	6980	
00:14:44.544	6696	6979	6981	
00:14:44.771	6696	6979	6981	
00:14:44.993	6696	6979	6981	
00:14:45.205	6696	6979	6981	
00:14:45.431	6695	6979	6981	
00:14:45.653	6696	6979	6981	
00:14:45.868	6696	6978	6980	
00:14:46.090	6696	6978	6981	
00:14:46.316	6696	6978	6981	
00:14:46.429	6696	6979	6981	
00:14:46.648	6696	6979	6981	
00:14:46.767	6696	6979	6981	
00:14:46.994	6696	6979	6981	
00:14:47.214	6696	6978	6981	
00:14:47.434	6696	6979	6981	
00:14:47.654	6696	6979	6981	
00:14:47.866	6696	6979	6981	
00:14:47.992	6696	6979	6981	
00:14:48.224	6696	6979	6981	
00:14:48.446	6696	6979	6981	
00:14:48.668	6696	6979	6981	
00:14:48.887	6695	6979	6981	
00:14:49.113	6696	6979	6981	
00:14:49.331	6695	6979	6981	
00:14:49.542	6695	6979	6981	
00:14:49.789	6695	6979	6981	
00:14:50.007	6695	6979	6981	
00:14:50.226	6695	6979	6981	
00:14:50.446	6695	6979	6981	
00:14:50.669	6695	6979	6981	
00:14:50.895	6695	6979	6981	
00:14:51.113	6696	6979	6981	
00:14:51.321	6695	6979	6981	
00:14:51.550	6695	6979	6981	
00:14:51.666	6695	6979	6981	
00:14:51.787	6695	6979	6981	
00:14:52.015	6695	6978	6981	
00:14:52.242	6696	6979	6981	
00:14:52.462	6695	6979	6981	
00:14:52.680	6695	6979	6981	
00:14:52.895	6695	6978	6981	
00:14:53.124	6695	6979	6981	
00:14:53.343	6695	6979	6981	
00:14:53.556	6695	6979	6981	
00:14:53.785	6695	6979	6981	
00:14:53.898	6695	6979	6981	
00:14:54.122	6695	6979	6981	
00:14:54.240	6695	6979	6981	
00:14:54.469	6694	6979	6981	
00:14:54.689	6694	6979	6981	
00:14:54.907	6694	6979	6981	
00:14:55.127	6695	6979	6981	
00:14:55.349	6694	6979	6981	
00:14:55.467	6695	6979	6981	
00:14:55.684	6695	6979	6981	
00:14:55.912	6694	6979	6981	
00:14:56.131	6694	6979	6981	
00:14:56.352	6694	6979	6981	
00:14:56.573	6694	6979	6981	
00:14:56.693	6694	6979	6981	
00:14:56.912	6695	6979	6981	
00:14:57.138	6695	6979	6981	
00:14:57.354	6695	6979	6981	
00:14:57.482	6695	6979	6981	
00:14:57.700	6695	6979	6981	
00:14:57.927	6694	6979	6981	
00:14:58.150	6694	6979	6981	
00:14:58.363	6695	6979	6981	
00:14:58.588	6695	6979	6981	
00:14:58.814	6694	6979	6981	
00:14:58.933	6694	6979	6981	
00:14:59.157	6694	6979	6981	
00:14:59.381	6694	6979	6981	
00:14:59.591	6694	6979	6981	
00:14:59.823	6694	6979	6981	
00:15:00.047	6693	6979	6981	
00:15:00.258	6694	6979	6981	
00:15:00.484	6693	6979	6981	
00:15:00.703	6694	6979	6981	
00:15:00.822	6694	6979	6981	
00:15:01.051	6694	6979	6981	
00:15:01.269	6694	6979	6981	
00:15:01.491	6694	6979	6981	
00:15:01.710	6693	6979	6981	
00:15:01.833	6694	6979	6981	
00:15:02.056	6694	6979	6981	
00:15:02.281	6694	6979	6981	
00:15:02.499	6693	6979	6981	
00:15:02.724	6694	6979	6981	
00:15:02.940	6694	6979	6981	
00:15:03.140	6694	6979	6981	
00:15:03.271	6693	6979	6981	
00:15:03.390	6694	6979	6981	
00:15:03.615	6694	6979	6981	
00:15:03.833	6693	6979	6981	
00:15:04.034	6693	6979	6981	
00:15:04.262	6693	6979	6981	
00:15:04.387	6693	6979	6981	
00:15:04.603	6694	6979	6981	
00:15:04.832	6693	6979	6981	
00:15:04.951	6693	6979	6981	
00:15:05.163	6693	6979	6981	
00:15:05.374	6693	6979	6981	
00:15:05.495	6693	6979	6981	
00:15:05.613	6693	6979	6981	
00:15:05.841	6693	6979	6981	
00:15:06.042	6693	6980	6981	
00:15:06.254	6693	6979	6981	
00:15:06.385	6693	6979	6981	
00:15:06.494	6693	6979	6981	
00:15:06.617	6693	6979	6981	
00:15:06.822	6693	6979	6981	
00:15:06.947	6693	6979	6981	
00:15:07.175	6694	6979	6981	
00:15:07.268	6693	6979	6982	
00:15:07.398	6693	6980	6981	
00:15:07.612	6693	6979	6981	
00:15:07.721	6693	6979	6981	
00:15:07.843	6693	6979	6981	
00:15:08.069	6693	6979	6981	
00:15:08.282	6694	6979	6981	
00:15:08.491	6694	6979	6981	
00:15:08.626	6694	6979	6981	
00:15:08.843	6695	6979	6981	
00:15:08.949	6694	6979	6981	
00:15:09.180	6694	6979	6981	
00:15:09.292	6693	6979	6982	
00:15:09.425	6694	6980	6981	
00:15:09.635	6694	6979	6981	
00:15:09.852	6694	6979	6981	
00:15:10.076	6694	6980	6982	
00:15:10.297	6694	6980	6981	
00:15:10.413	6694	6979	6981	
00:15:10.623	6694	6980	6982	
00:15:10.859	6694	6979	6982	
00:15:11.075	6694	6980	6982	
00:15:11.193	6693	6980	6982	
00:15:11.419	6694	6980	6981	
00:15:11.640	6694	6979	6982	
00:15:11.844	6694	6980	6982	
00:15:12.080	6694	6980	6982	
00:15:12.187	6695	6980	6982	
00:15:12.410	6694	6980	6981	
00:15:12.520	6694	6979	6981	
00:15:12.648	6693	6979	6981	
00:15:12.873	6694	6980	6982	
00:15:13.097	6694	6980	6982	
00:15:13.317	6694	6980	6982	
00:15:13.538	6694	6980	6982	
00:15:13.755	6694	6980	6982	
00:15:13.873	6694	6980	6982	
00:15:14.105	6694	6980	6982	
00:15:14.327	6694	6979	6982	
00:15:14.540	6694	6980	6982	
00:15:14.760	6695	6980	6982	
00:15:14.985	6694	6980	6982	
00:15:15.215	6695	6980	6982	
00:15:15.433	6694	6980	6982	
00:15:15.652	6695	6980	6982	
00:15:15.751	6695	6980	6982	
00:15:15.981	6695	6980	6982	
00:15:16.102	6695	6980	6982	
00:15:16.318	6695	6980	6982	
00:15:16.441	6695	6980	6982	
00:15:16.661	6695	6980	6982	
00:15:16.882	6695	6980	6982	
00:15:17.108	6695	6980	6982	
00:15:17.332	6695	6979	6981	
00:15:17.428	6695	6980	6982	
00:15:17.667	6695	6980	6982	
00:15:17.786	6694	6980	6982	
00:15:17.995	6694	6979	6982	
00:15:18.210	6695	6980	6982	
00:15:18.419	6694	6980	6982	
00:15:18.535	6695	6980	6982	
00:15:18.648	6695	6980	6982	
00:15:18.763	6695	6980	6982	
00:15:18.993	6695	6980	6982	
00:15:19.117	6695	6980	6982	
00:15:19.343	6695	6980	6982	
00:15:19.554	6696	6980	6982	
00:15:19.675	6696	6980	6982	
00:15:19.897	6696	6980	6982	
00:15:20.118	6695	6980	6982	
00:15:20.341	6695	6980	6982	
00:15:20.565	6696	6980	6982	
00:15:20.787	6696	6980	6982	
00:15:21.016	6696	6980	6982	
00:15:21.126	6696	6980	6982	
00:15:21.350	6695	6980	6982	
00:15:21.550	6696	6980	6982	
00:15:21.781	6695	6980	6982	
00:15:21.901	6696	6980	6982	
00:15:22.014	6696	6980	6982	
00:15:22.233	6696	6980	6982	
00:15:22.351	6696	6980	6982	
00:15:22.588	6695	6980	6982	
00:15:22.812	6696	6980	6982	
00:15:23.023	6696	6980	6982	
00:15:23.250	6696	6980	6982	
00:15:23.468	6697	6980	6982	
00:15:23.686	6697	6980	6982	
00:15:23.912	6697	6980	6982	
00:15:24.027	6697	6980	6982	
00:15:24.255	6697	6981	6982	
00:15:24.480	6697	6981	6982	
00:15:24.689	6697	6980	6982	
00:15:24.920	6697	6981	6982	
00:15:25.142	6697	6980	6982	
00:15:25.359	6696	6980	6982	
00:15:25.578	6697	6980	6982	
00:15:25.701	6697	6980	6982	
00:15:25.927	6696	6980	6982	
00:15:26.153	6697	6980	6982	
00:15:26.365	6697	6980	6982	
00:15:26.583	6697	6980	6982	
00:15:26.811	6697	6980	6982	
00:15:27.027	6697	6980	6982	
00:15:27.151	6697	6980	6982	
00:15:27.372	6697	6980	6982	
00:15:27.599	6697	6981	6982	
00:15:27.821	6698	6981	6982	
00:15:28.036	6698	6981	6982	
00:15:28.162	6697	6981	6982	
00:15:28.376	6697	6981	6982	
00:15:28.606	6697	6981	6982	
00:15:28.830	6698	6980	6982	
00:15:29.050	6697	6980	6982	
00:15:29.278	6697	6981	6982	
00:15:29.504	6697	6980	6982	
00:15:29.721	6698	6980	6982	
00:15:29.946	6697	6980	6982	
00:15:30.146	6698	6980	6982	
00:15:30.367	6698	6980	6982	
00:15:30.497	6698	6980	6982	
00:15:30.716	6698	6981	6982	
00:15:30.932	6697	6981	6983	
00:15:31.051	6697	6980	6982	
00:15:31.287	6698	6980	6982	
00:15:31.504	6698	6980	6982	
00:15:31.727	6698	6980	6982	
00:15:31.948	6698	6980	6982	
00:15:32.178	6698	6981	6982	
00:15:32.395	6698	6980	6982	
00:15:32.619	6699	6980	6982	
00:15:32.843	6698	6981	6983	
00:15:33.045	6698	6981	6983	
00:15:33.276	6699	6980	6982	
00:15:33.377	6698	6980	6982	
00:15:33.611	6698	6980	6982	
00:15:33.736	6698	6980	6982	
00:15:33.946	6698	6981	6982	
00:15:34.066	6699	6980	6982	
00:15:34.295	6699	6981	6982	
00:15:34.517	6699	6981	6982	
00:15:34.737	6698	6980	6982	
00:15:34.966	6698	6980	6982	
00:15:35.184	6699	6981	6983	
00:15:35.397	6699	6980	6983	
00:15:35.609	6700	6980	6983	
00:15:35.719	6699	6981	6982	
00:15:35.832	6699	6980	6982	
00:15:36.068	6699	6981	6983	
00:15:36.186	6699	6981	6982	
00:15:36.415	6699	6980	6982	
00:15:36.629	6699	6980	6983	
00:15:36.861	6699	6981	6983	
00:15:37.081	6700	6980	6982	
00:15:37.299	6700	6980	6982	
00:15:37.523	6699	6981	6983	
00:15:37.634	6699	6981	6983	
00:15:37.860	6700	6981	6983	
00:15:38.089	6700	6981	6982	
00:15:38.297	6700	6980	6982	
00:15:38.524	6699	6980	6982	
00:15:38.741	6699	6981	6983	
00:15:38.859	6699	6980	6982	
00:15:39.077	6700	6981	6982	
00:15:39.195	6700	6981	6983	
00:15:39.421	6699	6980	6982	
00:15:39.643	6700	6981	6983	
00:15:39.866	6700	6980	6983	
00:15:40.089	6700	6981	6983	
00:15:40.315	6700	6981	6983	
00:15:40.541	6700	6981	6983	
00:15:40.763	6700	6981	6983	
00:15:40.986	6700	6981	6983	
00:15:41.207	6700	6981	6983	
00:15:41.430	6700	6981	6983	
00:15:41.646	6700	6980	6983	
00:15:41.770	6700	6981	6983	
00:15:41.989	6701	6981	6983	
00:15:42.214	6701	6981	6983	
00:15:42.444	6700	6981	6983	
00:15:42.662	6700	6981	6983	
00:15:42.887	6700	6981	6983	
00:15:43.111	6700	6981	6983	
00:15:43.323	6701	6981	6983	
00:15:43.537	6701	6981	6983	
00:15:43.765	6701	6981	6983	
00:15:43.884	6701	6981	6983	
00:15:44.110	6700	6981	6983	
00:15:44.326	6701	6981	6983	
00:15:44.559	6701	6981	6983	
00:15:44.783	6700	6981	6983	
00:15:44.995	6701	6981	6983	
00:15:45.213	6701	6981	6983	
