Temperatur in °C
Time	Seek Raw Averrage	Seek Raw Diff	Seek Raw Device Temperature	
00:20:35.513	6539	46	4072	
00:20:35.521	6539	46	4072	
00:20:35.668	6539	46	4072	
00:20:35.677	6539	46	4072	
00:20:35.824	6539	46	4072	
00:20:35.832	6539	46	4072	
00:20:35.979	6539	46	4072	
00:20:35.987	6539	46	4072	
00:20:36.134	6539	46	4072	
00:20:36.142	6539	46	4072	
00:20:36.289	6538	46	4071	
00:20:36.298	6538	46	4071	
00:20:36.445	6538	46	4072	
00:20:36.453	6538	46	4072	
00:20:36.600	6538	46	4072	
00:20:36.608	6538	46	4072	
00:20:36.755	6537	46	4072	
00:20:36.764	6537	46	4072	
00:20:36.911	6537	46	4071	
00:20:36.919	6537	46	4071	
00:20:37.066	6538	46	4072	
00:20:37.075	6538	46	4072	
00:20:37.221	6538	46	4072	
00:20:37.230	6538	46	4072	
00:20:37.377	6539	46	4072	
00:20:37.387	6539	46	4072	
00:20:37.532	6539	46	4072	
00:20:37.540	6539	46	4072	
00:20:37.687	6538	46	4072	
00:20:37.696	6538	46	4072	
00:20:37.843	6538	46	4072	
00:20:37.851	6538	46	4072	
00:20:37.998	6537	46	4072	
00:20:38.007	6537	46	4072	
00:20:38.153	6539	46	4073	
00:20:38.162	6539	46	4073	
00:20:38.309	6538	46	4072	
00:20:38.317	6538	46	4072	
00:20:38.464	6537	46	4072	
00:20:38.472	6537	46	4072	
00:20:38.619	6538	46	4071	
00:20:38.628	6538	46	4071	
00:20:39.148	6543	46	4072	
00:20:39.156	6543	46	4072	
00:20:39.303	6541	46	4072	
00:20:39.311	6541	46	4072	
00:20:39.458	6539	46	4071	
00:20:39.467	6539	46	4071	
00:20:39.614	6539	46	4072	
00:20:39.622	6539	46	4072	
00:20:39.768	6539	46	4072	
00:20:39.777	6539	46	4072	
00:20:39.924	6539	46	4072	
00:20:39.933	6539	46	4072	
00:20:40.079	6537	46	4072	
00:20:40.088	6537	46	4072	
00:20:40.235	6539	46	4072	
00:20:40.243	6539	46	4072	
00:20:40.390	6539	46	4073	
00:20:40.397	6539	46	4073	
00:20:40.545	6539	46	4072	
00:20:40.553	6539	46	4072	
00:20:40.701	6537	46	4072	
00:20:40.709	6537	46	4072	
00:20:40.856	6537	46	4072	
00:20:40.864	6537	46	4072	
00:20:41.011	6538	46	4072	
00:20:41.020	6538	46	4072	
00:20:41.167	6535	46	4071	
00:20:41.176	6535	46	4071	
00:20:41.324	6537	46	4072	
00:20:41.332	6537	46	4072	
00:20:41.477	6537	46	4072	
00:20:41.486	6537	46	4072	
00:20:41.632	6537	46	4072	
00:20:41.641	6537	46	4072	
00:20:41.788	6537	46	4071	
00:20:41.796	6537	46	4071	
00:20:41.943	6539	46	4072	
00:20:41.952	6539	46	4072	
00:20:42.098	6537	46	4072	
00:20:42.107	6537	46	4072	
00:20:42.255	6537	46	4072	
00:20:42.263	6537	46	4072	
00:20:42.410	6537	46	4071	
00:20:42.419	6537	46	4071	
00:20:42.565	6537	46	4072	
00:20:42.574	6537	46	4072	
00:20:42.721	6537	46	4072	
00:20:42.729	6537	46	4072	
00:20:42.876	6537	46	4071	
00:20:42.885	6537	46	4071	
00:20:43.031	6537	46	4072	
00:20:43.040	6537	46	4072	
00:20:43.187	6537	46	4072	
00:20:43.195	6537	46	4072	
00:20:43.342	6537	46	4072	
00:20:43.350	6537	46	4072	
00:20:43.497	6537	46	4071	
00:20:43.506	6537	46	4071	
00:20:43.653	6535	46	4072	
00:20:43.661	6535	46	4072	
00:20:43.808	6537	46	4071	
00:20:43.816	6537	46	4071	
00:20:43.963	6535	46	4072	
00:20:43.972	6535	46	4072	
00:20:44.121	6537	46	4073	
00:20:44.129	6537	46	4073	
00:20:44.274	6537	46	4072	
00:20:44.282	6537	46	4072	
00:20:44.398	6537	46	4071	
00:20:44.407	6537	46	4071	
00:20:44.553	6537	46	4071	
00:20:44.562	6537	46	4071	
00:20:44.709	6537	46	4072	
00:20:44.717	6537	46	4072	
00:20:44.864	6535	46	4072	
00:20:44.872	6535	46	4072	
00:20:45.019	6537	46	4071	
00:20:45.028	6537	46	4071	
00:20:45.175	6535	46	4071	
00:20:45.183	6535	46	4071	
00:20:45.330	6537	46	4071	
00:20:45.338	6537	46	4071	
00:20:45.486	6537	46	4072	
00:20:45.494	6537	46	4072	
00:20:45.641	6535	46	4072	
00:20:45.649	6535	46	4072	
00:20:45.796	6537	46	4072	
00:20:45.804	6537	46	4072	
00:20:45.951	6537	46	4072	
00:20:45.960	6537	46	4072	
00:20:46.107	6535	46	4071	
00:20:46.116	6535	46	4071	
00:20:46.262	6535	46	4072	
00:20:46.271	6535	46	4072	
00:20:46.417	6537	46	4072	
00:20:46.426	6537	46	4072	
00:20:46.572	6537	46	4072	
00:20:46.581	6537	46	4072	
00:20:46.728	6535	46	4071	
00:20:46.736	6535	46	4071	
00:20:46.883	6537	46	4072	
00:20:46.892	6537	46	4072	
00:20:47.038	6535	46	4072	
00:20:47.047	6535	46	4072	
00:20:47.194	6537	46	4072	
00:20:47.202	6537	46	4072	
00:20:47.351	6537	46	4072	
00:20:47.359	6537	46	4072	
00:20:47.504	6537	46	4072	
00:20:47.513	6537	46	4072	
00:20:47.660	6537	46	4073	
00:20:47.668	6537	46	4073	
00:20:47.815	6537	46	4072	
00:20:47.824	6537	46	4072	
00:20:47.970	6537	46	4072	
00:20:47.979	6537	46	4072	
00:20:48.126	6537	46	4073	
00:20:48.134	6537	46	4073	
00:20:48.281	6537	46	4072	
00:20:48.290	6537	46	4072	
00:20:48.436	6539	46	4072	
00:20:48.445	6539	46	4072	
00:20:48.965	6554	46	4072	
00:20:48.973	6554	46	4072	
00:20:49.120	6552	46	4073	
00:20:49.128	6552	46	4073	
00:20:49.275	6551	46	4073	
00:20:49.284	6551	46	4073	
00:20:49.431	6550	46	4072	
00:20:49.439	6550	46	4072	
00:20:49.586	6550	46	4072	
00:20:49.594	6550	46	4072	
00:20:49.742	6550	46	4073	
00:20:49.751	6550	46	4073	
00:20:49.897	6549	46	4072	
00:20:49.905	6549	46	4072	
00:20:50.052	6550	46	4072	
00:20:50.060	6550	46	4072	
00:20:50.207	6549	46	4073	
00:20:50.216	6549	46	4073	
00:20:50.362	6549	46	4073	
00:20:50.371	6549	46	4073	
00:20:50.518	6549	46	4073	
00:20:50.526	6549	46	4073	
00:20:50.674	6548	46	4073	
00:20:50.683	6548	46	4073	
00:20:50.828	6548	46	4072	
00:20:50.837	6548	46	4072	
00:20:50.984	6547	46	4072	
00:20:50.992	6547	46	4072	
00:20:51.141	6546	46	4073	
00:20:51.149	6546	46	4073	
00:20:51.294	6548	46	4073	
00:20:51.303	6548	46	4073	
00:20:51.450	6548	46	4072	
00:20:51.458	6548	46	4072	
00:20:51.605	6548	46	4073	
00:20:51.613	6548	46	4073	
00:20:51.760	6547	46	4073	
00:20:51.769	6547	46	4073	
00:20:51.916	6548	46	4072	
00:20:51.924	6548	46	4072	
00:20:52.071	6546	46	4072	
00:20:52.080	6546	46	4072	
00:20:52.227	6544	46	4072	
00:20:52.236	6544	46	4072	
00:20:52.382	6546	46	4072	
00:20:52.391	6546	46	4072	
00:20:52.538	6546	46	4072	
00:20:52.546	6546	46	4072	
00:20:52.693	6547	46	4072	
00:20:52.702	6547	46	4072	
00:20:52.849	6547	46	4073	
00:20:52.857	6547	46	4073	
00:20:53.004	6546	46	4073	
00:20:53.012	6546	46	4073	
00:20:53.159	6545	46	4072	
00:20:53.168	6545	46	4072	
00:20:53.314	6546	46	4072	
00:20:53.323	6546	46	4072	
00:20:53.470	6546	46	4073	
00:20:53.478	6546	46	4073	
00:20:53.625	6545	46	4072	
00:20:53.634	6545	46	4072	
00:20:53.780	6544	46	4072	
00:20:53.789	6544	46	4072	
00:20:53.938	6546	46	4072	
00:20:53.946	6546	46	4072	
00:20:54.091	6546	46	4073	
00:20:54.100	6546	46	4073	
00:20:54.246	6546	46	4072	
00:20:54.255	6546	46	4072	
00:20:54.402	6546	46	4072	
00:20:54.410	6546	46	4072	
00:20:54.557	6546	46	4072	
00:20:54.567	6546	46	4072	
00:20:54.712	6546	46	4072	
00:20:54.720	6546	46	4072	
00:20:54.868	6544	46	4072	
00:20:54.876	6544	46	4072	
00:20:55.023	6545	46	4072	
00:20:55.032	6545	46	4072	
00:20:55.178	6546	46	4072	
00:20:55.187	6546	46	4072	
00:20:55.334	6546	46	4073	
00:20:55.342	6546	46	4073	
00:20:55.489	6546	46	4071	
00:20:55.498	6546	46	4071	
00:20:55.646	6546	46	4073	
00:20:55.655	6546	46	4073	
00:20:55.800	6546	46	4072	
00:20:55.808	6546	46	4072	
00:20:55.955	6546	46	4072	
00:20:55.963	6546	46	4072	
00:20:56.110	6546	46	4073	
00:20:56.119	6546	46	4073	
00:20:56.265	6548	46	4073	
00:20:56.274	6548	46	4073	
00:20:56.421	6546	46	4073	
00:20:56.429	6546	46	4073	
00:20:56.576	6546	46	4072	
00:20:56.585	6546	46	4072	
00:20:56.732	6546	46	4072	
00:20:56.740	6546	46	4072	
00:20:56.887	6547	46	4072	
00:20:56.895	6547	46	4072	
00:20:57.042	6546	46	4072	
00:20:57.053	6546	46	4072	
00:20:57.197	6545	46	4072	
00:20:57.206	6545	46	4072	
00:20:57.353	6546	46	4073	
00:20:57.361	6546	46	4073	
00:20:57.508	6546	46	4072	
00:20:57.517	6546	46	4072	
00:20:57.663	6546	46	4072	
00:20:57.672	6546	46	4072	
00:20:57.819	6545	46	4072	
00:20:57.827	6545	46	4072	
00:20:57.974	6545	46	4072	
00:20:57.983	6545	46	4072	
00:20:58.129	6544	46	4073	
00:20:58.137	6544	46	4073	
00:20:58.285	6545	46	4072	
00:20:58.293	6545	46	4072	
00:20:58.813	6542	46	4072	
00:20:58.821	6542	46	4072	
00:20:58.968	6540	46	4073	
00:20:58.977	6540	46	4073	
00:20:59.124	6538	46	4071	
00:20:59.132	6538	46	4071	
00:20:59.279	6538	46	4072	
00:20:59.288	6538	46	4072	
00:20:59.434	6536	46	4072	
00:20:59.443	6536	46	4072	
00:20:59.590	6538	46	4072	
00:20:59.598	6538	46	4072	
00:20:59.745	6536	46	4072	
00:20:59.753	6536	46	4072	
00:20:59.900	6536	46	4072	
00:20:59.909	6536	46	4072	
00:21:00.055	6534	46	4072	
00:21:00.064	6534	46	4072	
00:21:00.211	6536	46	4072	
00:21:00.219	6536	46	4072	
00:21:00.366	6536	46	4072	
00:21:00.374	6536	46	4072	
00:21:00.490	6534	46	4072	
00:21:00.499	6534	46	4072	
00:21:00.645	6534	46	4072	
00:21:00.654	6534	46	4072	
00:21:00.800	6534	46	4072	
00:21:00.806	6534	46	4072	
00:21:00.958	6534	46	4072	
00:21:00.966	6534	46	4072	
00:21:01.111	6534	46	4072	
00:21:01.120	6534	46	4072	
00:21:01.267	6534	46	4073	
00:21:01.276	6534	46	4073	
00:21:01.422	6534	46	4072	
00:21:01.431	6534	46	4072	
00:21:01.577	6536	46	4072	
00:21:01.588	6536	46	4072	
00:21:01.733	6534	46	4072	
00:21:01.741	6534	46	4072	
00:21:01.888	6534	46	4073	
00:21:01.897	6534	46	4073	
00:21:02.043	6534	46	4071	
00:21:02.052	6534	46	4071	
00:21:02.200	6532	46	4070	
00:21:02.208	6532	46	4070	
00:21:02.355	6532	46	4072	
00:21:02.364	6532	46	4072	
00:21:02.510	6532	46	4071	
00:21:02.519	6532	46	4071	
00:21:02.666	6530	46	4072	
00:21:02.674	6530	46	4072	
00:21:02.821	6532	46	4071	
00:21:02.830	6532	46	4071	
00:21:02.976	6530	46	4072	
00:21:02.985	6530	46	4072	
00:21:03.131	6532	46	4072	
00:21:03.139	6532	46	4072	
00:21:03.287	6533	46	4071	
00:21:03.296	6533	46	4071	
00:21:03.442	6532	46	4072	
00:21:03.451	6532	46	4072	
00:21:03.598	6530	46	4071	
00:21:03.607	6530	46	4071	
00:21:03.753	6530	46	4071	
00:21:03.761	6530	46	4071	
00:21:03.908	6530	46	4071	
00:21:03.917	6530	46	4071	
00:21:04.063	6530	46	4071	
00:21:04.072	6530	46	4071	
00:21:04.219	6530	46	4071	
00:21:04.227	6530	46	4071	
00:21:04.374	6530	46	4071	
00:21:04.383	6530	46	4071	
00:21:04.529	6530	46	4071	
00:21:04.538	6530	46	4071	
00:21:04.685	6529	46	4071	
00:21:04.693	6529	46	4071	
00:21:04.842	6530	46	4071	
00:21:04.850	6530	46	4071	
00:21:04.995	6530	46	4071	
00:21:05.004	6530	46	4071	
00:21:05.151	6530	46	4071	
00:21:05.159	6530	46	4071	
00:21:05.306	6528	46	4072	
00:21:05.315	6528	46	4072	
00:21:05.461	6528	46	4072	
00:21:05.470	6528	46	4072	
00:21:05.617	6530	46	4071	
00:21:05.625	6530	46	4071	
00:21:05.772	6530	46	4072	
00:21:05.781	6530	46	4072	
00:21:05.927	6528	46	4072	
00:21:05.936	6528	46	4072	
00:21:06.084	6528	46	4071	
00:21:06.093	6528	46	4071	
00:21:06.238	6528	46	4071	
00:21:06.246	6528	46	4071	
00:21:06.393	6529	46	4071	
00:21:06.402	6529	46	4071	
00:21:06.549	6528	46	4071	
00:21:06.557	6528	46	4071	
00:21:06.704	6528	46	4072	
00:21:06.713	6528	46	4072	
00:21:06.859	6530	46	4072	
00:21:06.868	6530	46	4072	
00:21:07.016	6529	46	4071	
00:21:07.025	6529	46	4071	
00:21:07.170	6528	46	4071	
00:21:07.178	6528	46	4071	
00:21:07.325	6529	46	4072	
00:21:07.334	6529	46	4072	
00:21:07.480	6530	46	4072	
00:21:07.489	6530	46	4072	
00:21:07.636	6529	46	4072	
00:21:07.644	6529	46	4072	
00:21:07.791	6530	46	4071	
00:21:07.800	6530	46	4071	
00:21:07.947	6530	46	4071	
00:21:07.955	6530	46	4071	
00:21:08.102	6530	46	4072	
00:21:08.110	6530	46	4072	
00:21:08.630	6549	46	4072	
00:21:08.638	6549	46	4072	
00:21:08.785	6549	46	4072	
00:21:08.794	6549	46	4072	
00:21:08.940	6547	46	4072	
00:21:08.949	6547	46	4072	
00:21:09.096	6545	46	4072	
00:21:09.104	6545	46	4072	
00:21:09.251	6545	46	4072	
00:21:09.260	6545	46	4072	
00:21:09.407	6545	46	4071	
00:21:09.415	6545	46	4071	
00:21:09.562	6545	46	4071	
00:21:09.571	6545	46	4071	
00:21:09.717	6543	46	4071	
00:21:09.726	6543	46	4071	
00:21:09.873	6545	46	4072	
00:21:09.881	6545	46	4072	
00:21:10.028	6545	46	4072	
00:21:10.036	6545	46	4072	
00:21:10.183	6545	46	4072	
00:21:10.191	6545	46	4072	
00:21:10.339	6543	46	4071	
00:21:10.347	6543	46	4071	
00:21:10.494	6543	46	4072	
00:21:10.502	6543	46	4072	
00:21:10.649	6541	46	4071	
00:21:10.658	6541	46	4071	
00:21:10.804	6543	46	4072	
00:21:10.813	6543	46	4072	
00:21:10.962	6543	46	4071	
00:21:10.969	6543	46	4071	
00:21:11.115	6541	46	4071	
00:21:11.123	6541	46	4071	
00:21:11.270	6541	46	4071	
00:21:11.279	6541	46	4071	
00:21:11.426	6541	46	4072	
00:21:11.434	6541	46	4072	
00:21:11.581	6541	46	4071	
00:21:11.590	6541	46	4071	
00:21:11.736	6541	46	4071	
00:21:11.745	6541	46	4071	
00:21:11.892	6541	46	4072	
00:21:11.900	6541	46	4072	
00:21:12.047	6542	46	4071	
00:21:12.056	6542	46	4071	
00:21:12.203	6543	46	4072	
00:21:12.212	6543	46	4072	
00:21:12.359	6543	46	4072	
00:21:12.367	6543	46	4072	
00:21:12.514	6543	46	4072	
00:21:12.523	6543	46	4072	
00:21:12.669	6541	46	4072	
00:21:12.678	6541	46	4072	
00:21:12.824	6543	46	4072	
00:21:12.833	6543	46	4072	
00:21:12.980	6543	46	4072	
00:21:12.988	6543	46	4072	
00:21:13.135	6543	46	4072	
00:21:13.144	6543	46	4072	
00:21:13.291	6543	46	4071	
00:21:13.299	6543	46	4071	
00:21:13.446	6541	46	4072	
00:21:13.454	6541	46	4072	
00:21:13.601	6541	46	4071	
00:21:13.610	6541	46	4071	
00:21:13.757	6543	46	4071	
00:21:13.765	6543	46	4071	
00:21:13.910	6541	46	4071	
00:21:13.915	6541	46	4071	
00:21:14.064	6541	46	4072	
00:21:14.070	6541	46	4072	
00:21:14.222	6543	46	4072	
00:21:14.231	6543	46	4072	
00:21:14.347	6543	46	4071	
00:21:14.355	6543	46	4071	
00:21:14.502	6541	46	4072	
00:21:14.511	6541	46	4072	
00:21:14.657	6539	46	4071	
00:21:14.666	6539	46	4071	
00:21:14.813	6541	46	4072	
00:21:14.821	6541	46	4072	
00:21:14.968	6541	46	4071	
00:21:14.977	6541	46	4071	
00:21:15.123	6543	46	4072	
00:21:15.132	6543	46	4072	
00:21:15.281	6541	46	4072	
00:21:15.289	6541	46	4072	
00:21:15.403	6541	46	4071	
00:21:15.411	6541	46	4071	
00:21:15.558	6541	46	4071	
00:21:15.567	6541	46	4071	
00:21:15.714	6541	46	4072	
00:21:15.723	6541	46	4072	
00:21:15.869	6541	46	4071	
00:21:15.878	6541	46	4071	
00:21:16.024	6543	46	4072	
00:21:16.033	6543	46	4072	
00:21:16.180	6541	46	4071	
00:21:16.188	6541	46	4071	
00:21:16.335	6541	46	4071	
00:21:16.344	6541	46	4071	
00:21:16.490	6543	46	4072	
00:21:16.499	6543	46	4072	
00:21:16.645	6541	46	4072	
00:21:16.654	6541	46	4072	
00:21:16.801	6543	46	4071	
00:21:16.809	6543	46	4071	
00:21:16.956	6541	46	4072	
00:21:16.965	6541	46	4072	
00:21:17.111	6539	46	4072	
00:21:17.120	6539	46	4072	
00:21:17.267	6539	46	4072	
00:21:17.277	6539	46	4072	
00:21:17.422	6539	46	4071	
00:21:17.431	6539	46	4071	
00:21:17.577	6539	46	4072	
00:21:17.586	6539	46	4072	
00:21:17.733	6539	46	4071	
00:21:17.741	6539	46	4071	
00:21:17.888	6540	46	4071	
00:21:17.896	6540	46	4071	
00:21:18.416	6547	46	4072	
00:21:18.425	6547	46	4072	
00:21:18.571	6543	46	4071	
00:21:18.580	6543	46	4071	
00:21:18.727	6541	46	4072	
00:21:18.737	6541	46	4072	
00:21:18.882	6540	46	4070	
00:21:18.891	6540	46	4070	
00:21:19.038	6541	46	4071	
00:21:19.046	6541	46	4071	
00:21:19.193	6541	46	4072	
00:21:19.201	6541	46	4072	
00:21:19.348	6541	46	4071	
00:21:19.357	6541	46	4071	
00:21:19.503	6539	46	4071	
00:21:19.512	6539	46	4071	
00:21:19.659	6539	46	4071	
00:21:19.667	6539	46	4071	
00:21:19.814	6539	46	4070	
00:21:19.823	6539	46	4070	
00:21:19.970	6539	46	4071	
00:21:19.978	6539	46	4071	
00:21:20.125	6541	46	4070	
00:21:20.133	6541	46	4070	
00:21:20.280	6539	46	4070	
00:21:20.288	6539	46	4070	
00:21:20.435	6541	46	4072	
00:21:20.444	6541	46	4072	
00:21:20.591	6539	46	4072	
00:21:20.599	6539	46	4072	
00:21:20.746	6539	46	4071	
00:21:20.755	6539	46	4071	
00:21:20.901	6539	46	4070	
00:21:20.910	6539	46	4070	
00:21:21.057	6538	46	4071	
00:21:21.065	6538	46	4071	
00:21:21.214	6538	46	4072	
00:21:21.222	6538	46	4072	
00:21:21.367	6537	46	4071	
00:21:21.376	6537	46	4071	
00:21:21.523	6538	46	4071	
00:21:21.530	6538	46	4071	
00:21:21.678	6537	46	4070	
00:21:21.687	6537	46	4070	
00:21:21.833	6537	46	4071	
00:21:21.842	6537	46	4071	
00:21:21.988	6537	46	4071	
00:21:21.997	6537	46	4071	
00:21:22.145	6537	46	4070	
00:21:22.154	6537	46	4070	
00:21:22.300	6537	46	4071	
00:21:22.309	6537	46	4071	
00:21:22.456	6537	46	4071	
00:21:22.464	6537	46	4071	
00:21:22.611	6537	46	4072	
00:21:22.620	6537	46	4072	
00:21:22.766	6537	46	4072	
00:21:22.775	6537	46	4072	
00:21:22.922	6536	46	4071	
00:21:22.930	6536	46	4071	
00:21:23.077	6538	46	4072	
00:21:23.086	6538	46	4072	
00:21:23.232	6540	46	4072	
00:21:23.242	6540	46	4072	
00:21:23.387	6539	46	4072	
00:21:23.396	6539	46	4072	
00:21:23.543	6539	46	4071	
00:21:23.551	6539	46	4071	
00:21:23.698	6539	46	4071	
00:21:23.706	6539	46	4071	
00:21:23.853	6537	46	4071	
00:21:23.862	6537	46	4071	
00:21:24.009	6537	46	4070	
00:21:24.018	6537	46	4070	
00:21:24.164	6536	46	4071	
00:21:24.173	6536	46	4071	
00:21:24.319	6537	46	4071	
00:21:24.328	6537	46	4071	
00:21:24.475	6537	46	4071	
00:21:24.483	6537	46	4071	
00:21:24.630	6538	46	4071	
00:21:24.639	6538	46	4071	
00:21:24.785	6538	46	4071	
00:21:24.794	6538	46	4071	
00:21:24.941	6537	46	4071	
00:21:24.949	6537	46	4071	
00:21:25.096	6537	46	4072	
00:21:25.105	6537	46	4072	
00:21:25.251	6537	46	4072	
00:21:25.260	6537	46	4072	
00:21:25.407	6537	46	4071	
00:21:25.415	6537	46	4071	
00:21:25.562	6536	46	4071	
00:21:25.570	6536	46	4071	
00:21:25.717	6536	46	4071	
00:21:25.727	6536	46	4071	
00:21:25.872	6536	46	4071	
00:21:25.881	6536	46	4071	
00:21:26.030	6537	46	4071	
00:21:26.039	6537	46	4071	
00:21:26.183	6536	46	4071	
00:21:26.192	6536	46	4071	
00:21:26.339	6536	46	4071	
00:21:26.347	6536	46	4071	
00:21:26.494	6535	46	4071	
00:21:26.502	6535	46	4071	
00:21:26.649	6535	46	4071	
00:21:26.658	6535	46	4071	
00:21:26.805	6535	46	4071	
00:21:26.814	6535	46	4071	
00:21:26.960	6537	46	4071	
00:21:26.968	6537	46	4071	
00:21:27.115	6535	46	4071	
00:21:27.124	6535	46	4071	
00:21:27.271	6534	46	4070	
00:21:27.279	6534	46	4070	
00:21:27.426	6535	46	4070	
00:21:27.434	6535	46	4070	
00:21:27.581	6535	46	4071	
00:21:27.590	6535	46	4071	
00:21:27.736	6536	46	4071	
00:21:27.745	6536	46	4071	
00:21:28.265	6543	46	4071	
00:21:28.273	6543	46	4071	
00:21:28.420	6539	46	4070	
00:21:28.429	6539	46	4070	
00:21:28.575	6541	46	4071	
00:21:28.584	6541	46	4071	
00:21:28.731	6540	46	4072	
00:21:28.739	6540	46	4072	
00:21:28.886	6539	46	4071	
00:21:28.894	6539	46	4071	
00:21:29.041	6540	46	4070	
00:21:29.050	6540	46	4070	
00:21:29.197	6541	46	4071	
00:21:29.205	6541	46	4071	
00:21:29.352	6541	46	4071	
00:21:29.360	6541	46	4071	
00:21:29.507	6541	46	4071	
00:21:29.516	6541	46	4071	
00:21:29.664	6541	46	4071	
00:21:29.673	6541	46	4071	
00:21:29.818	6541	46	4071	
00:21:29.826	6541	46	4071	
00:21:29.973	6541	46	4071	
00:21:29.982	6541	46	4071	
00:21:30.128	6541	46	4072	
00:21:30.137	6541	46	4072	
00:21:30.284	6541	46	4071	
00:21:30.292	6541	46	4071	
00:21:30.439	6542	46	4071	
00:21:30.447	6542	46	4071	
00:21:30.594	6541	46	4071	
00:21:30.603	6541	46	4071	
00:21:30.750	6541	46	4072	
00:21:30.758	6541	46	4072	
00:21:30.905	6540	46	4071	
00:21:30.914	6540	46	4071	
00:21:31.060	6541	46	4071	
00:21:31.069	6541	46	4071	
00:21:31.215	6539	46	4071	
00:21:31.224	6539	46	4071	
00:21:31.371	6539	46	4071	
00:21:31.379	6539	46	4071	
00:21:31.526	6540	46	4071	
00:21:31.535	6540	46	4071	
00:21:31.681	6539	46	4071	
00:21:31.690	6539	46	4071	
00:21:31.837	6540	46	4072	
00:21:31.845	6540	46	4072	
00:21:31.992	6540	46	4072	
00:21:32.001	6540	46	4072	
00:21:32.148	6541	46	4072	
00:21:32.157	6541	46	4072	
00:21:32.304	6539	46	4070	
00:21:32.312	6539	46	4070	
00:21:32.459	6539	46	4071	
00:21:32.468	6539	46	4071	
00:21:32.614	6538	46	4071	
00:21:32.623	6538	46	4071	
00:21:32.770	6537	46	4070	
00:21:32.779	6537	46	4070	
00:21:32.925	6537	46	4071	
00:21:32.934	6537	46	4071	
00:21:33.080	6539	46	4071	
00:21:33.089	6539	46	4071	
00:21:33.236	6539	46	4071	
00:21:33.244	6539	46	4071	
00:21:33.391	6539	46	4071	
00:21:33.399	6539	46	4071	
00:21:33.546	6539	46	4070	
00:21:33.555	6539	46	4070	
00:21:33.702	6538	46	4072	
00:21:33.710	6538	46	4072	
00:21:33.857	6538	46	4071	
00:21:33.866	6538	46	4071	
00:21:34.014	6539	46	4071	
00:21:34.022	6539	46	4071	
00:21:34.168	6539	46	4071	
00:21:34.176	6539	46	4071	
00:21:34.323	6539	46	4071	
00:21:34.331	6539	46	4071	
00:21:34.478	6539	46	4070	
00:21:34.487	6539	46	4070	
00:21:34.634	6539	46	4071	
00:21:34.642	6539	46	4071	
00:21:34.789	6539	46	4071	
00:21:34.797	6539	46	4071	
00:21:34.944	6539	46	4071	
00:21:34.953	6539	46	4071	
00:21:35.100	6539	46	4070	
00:21:35.108	6539	46	4070	
00:21:35.255	6538	46	4069	
00:21:35.264	6538	46	4069	
00:21:35.410	6540	46	4071	
00:21:35.419	6540	46	4071	
00:21:35.566	6541	46	4072	
00:21:35.574	6541	46	4072	
00:21:35.721	6541	46	4070	
00:21:35.729	6541	46	4070	
00:21:35.876	6541	46	4071	
00:21:35.885	6541	46	4071	
00:21:36.032	6539	46	4070	
00:21:36.042	6539	46	4070	
00:21:36.187	6539	46	4072	
00:21:36.195	6539	46	4072	
00:21:36.342	6539	46	4072	
00:21:36.350	6539	46	4072	
00:21:36.497	6541	46	4072	
00:21:36.506	6541	46	4072	
00:21:36.653	6541	46	4071	
00:21:36.661	6541	46	4071	
00:21:36.808	6541	46	4071	
00:21:36.817	6541	46	4071	
00:21:36.963	6540	46	4071	
00:21:36.972	6540	46	4071	
00:21:37.119	6539	46	4071	
00:21:37.127	6539	46	4071	
00:21:37.274	6541	46	4071	
00:21:37.283	6541	46	4071	
00:21:37.429	6538	46	4071	
00:21:37.438	6538	46	4071	
00:21:37.585	6539	46	4071	
00:21:37.593	6539	46	4071	
00:21:38.113	6547	46	4071	
00:21:38.121	6547	46	4071	
00:21:38.268	6545	46	4071	
00:21:38.277	6545	46	4071	
00:21:38.423	6543	46	4071	
00:21:38.432	6543	46	4071	
00:21:38.579	6543	46	4071	
00:21:38.587	6543	46	4071	
00:21:38.734	6542	46	4071	
00:21:38.742	6542	46	4071	
00:21:38.889	6543	46	4071	
00:21:38.898	6543	46	4071	
00:21:39.045	6542	46	4071	
00:21:39.053	6542	46	4071	
00:21:39.200	6541	46	4071	
00:21:39.208	6541	46	4071	
00:21:39.355	6540	46	4071	
00:21:39.364	6540	46	4071	
00:21:39.511	6541	46	4071	
00:21:39.519	6541	46	4071	
00:21:39.666	6542	46	4071	
00:21:39.674	6542	46	4071	
00:21:39.821	6541	46	4071	
00:21:39.829	6541	46	4071	
00:21:39.979	6541	46	4071	
00:21:39.986	6541	46	4071	
00:21:40.132	6540	46	4070	
00:21:40.141	6540	46	4070	
00:21:40.287	6542	46	4071	
00:21:40.295	6542	46	4071	
00:21:40.442	6540	46	4071	
00:21:40.451	6540	46	4071	
00:21:40.598	6541	46	4071	
00:21:40.606	6541	46	4071	
00:21:40.755	6541	46	4072	
00:21:40.762	6541	46	4072	
00:21:40.909	6541	46	4071	
00:21:40.917	6541	46	4071	
00:21:41.064	6541	46	4072	
00:21:41.072	6541	46	4072	
00:21:41.219	6541	46	4071	
00:21:41.228	6541	46	4071	
00:21:41.375	6542	46	4072	
00:21:41.383	6542	46	4072	
00:21:41.530	6540	46	4071	
00:21:41.539	6540	46	4071	
